Date,Country/Region,New cases,New deaths,New recovered
10/04/2020,Zambia,1,1,1
10/04/2020,Zimbabwe,2,0,0
11/04/2020,Afghanistan,34,3,0
11/04/2020,Albania,17,0,15
11/04/2020,Algeria,64,19,55
11/04/2020,Andorra,0,0,0
11/04/2020,Angola,0,0,2
11/04/2020,Antigua and Barbuda,2,0,0
11/04/2020,Argentina,0,1,65
11/04/2020,Armenia,30,1,24
11/04/2020,Australia,88,3,13
11/04/2020,Austria,251,18,540
11/04/2020,Azerbaijan,67,1,41
11/04/2020,Bahamas,4,0,0
11/04/2020,Bahrain,115,0,16
11/04/2020,Bangladesh,58,3,3
11/04/2020,Barbados,1,0,0
11/04/2020,Belarus,245,4,3
11/04/2020,Belgium,1351,327,418
11/04/2020,Belize,3,0,0
11/04/2020,Benin,0,0,0
11/04/2020,Bhutan,0,0,0
11/04/2020,Bolivia,7,1,0
11/04/2020,Bosnia and Herzegovina,45,1,10
11/04/2020,Botswana,0,0,0
11/04/2020,Brazil,1089,67,0
11/04/2020,Brunei,0,0,5
11/04/2020,Bulgaria,26,3,8
11/04/2020,Burkina Faso,41,3,9
11/04/2020,Burma,11,0,0
11/04/2020,Burundi,2,0,0
11/04/2020,Cabo Verde,1,0,0
11/04/2020,Cambodia,1,0,3
11/04/2020,Cameroon,0,0,0
11/04/2020,Canada,1257,97,0
11/04/2020,Central African Republic,0,0,0
11/04/2020,Chad,0,0,0
11/04/2020,Chile,671,8,293
11/04/2020,China,73,3,86
11/04/2020,Colombia,236,20,17
11/04/2020,Comoros,0,0,0
11/04/2020,Congo (Brazzaville),0,0,0
11/04/2020,Congo (Kinshasa),8,0,3
11/04/2020,Costa Rica,19,0,7
11/04/2020,Cote d'Ivoire,89,1,6
11/04/2020,Croatia,39,0,92
11/04/2020,Cuba,56,1,26
11/04/2020,Cyprus,21,0,3
11/04/2020,Czechia,99,10,65
11/04/2020,Denmark,177,13,182
11/04/2020,Djibouti,37,1,0
11/04/2020,Dominica,0,0,0
11/04/2020,Dominican Republic,139,9,10
11/04/2020,Ecuador,96,18,43
11/04/2020,Egypt,145,11,42
11/04/2020,El Salvador,1,0,4
11/04/2020,Equatorial Guinea,0,0,0
11/04/2020,Eritrea,0,0,0
11/04/2020,Estonia,46,0,0
11/04/2020,Eswatini,0,0,0
11/04/2020,Ethiopia,4,0,6
11/04/2020,Fiji,0,0,0
11/04/2020,Finland,136,1,0
11/04/2020,France,3125,636,1468
11/04/2020,Gabon,2,0,0
11/04/2020,Gambia,5,0,0
11/04/2020,Georgia,8,0,6
11/04/2020,Germany,2737,-31,3487
11/04/2020,Ghana,30,2,0
11/04/2020,Greece,70,1,0
11/04/2020,Greenland,0,0,0
11/04/2020,Grenada,0,0,0
11/04/2020,Guatemala,11,0,2
11/04/2020,Guinea,38,0,2
11/04/2020,Guinea-Bissau,2,0,0
11/04/2020,Guyana,8,0,0
11/04/2020,Haiti,2,0,0
11/04/2020,Holy See,0,0,0
11/04/2020,Honduras,10,1,0
11/04/2020,Hungary,120,8,3
11/04/2020,Iceland,14,1,90
11/04/2020,India,848,42,195
11/04/2020,Indonesia,330,21,4
11/04/2020,Iran,1837,125,6482
11/04/2020,Iraq,39,2,51
11/04/2020,Ireland,839,33,0
11/04/2020,Israel,335,6,158
11/04/2020,Italy,4694,619,2079
11/04/2020,Jamaica,2,0,0
11/04/2020,Japan,701,13,77
11/04/2020,Jordan,9,0,7
11/04/2020,Kazakhstan,53,0,17
11/04/2020,Kenya,2,0,2
11/04/2020,Kosovo,33,0,6
11/04/2020,Kuwait,161,0,10
11/04/2020,Kyrgyzstan,41,0,9
11/04/2020,Laos,2,0,0
11/04/2020,Latvia,18,0,0
11/04/2020,Lebanon,10,0,1
11/04/2020,Lesotho,0,0,0
11/04/2020,Liberia,11,0,0
11/04/2020,Libya,0,0,0
11/04/2020,Liechtenstein,0,0,2
11/04/2020,Lithuania,27,1,0
11/04/2020,Luxembourg,47,8,0
11/04/2020,Madagascar,9,0,0
11/04/2020,Malawi,3,1,0
11/04/2020,Malaysia,184,3,165
11/04/2020,Maldives,0,0,0
11/04/2020,Mali,0,0,0
11/04/2020,Malta,20,1,0
11/04/2020,Mauritania,0,0,0
11/04/2020,Mauritius,1,0,5
11/04/2020,Mexico,375,40,0
11/04/2020,Moldova,122,1,19
11/04/2020,Monaco,2,0,0
11/04/2020,Mongolia,0,0,0
11/04/2020,Montenegro,8,0,1
11/04/2020,Morocco,97,4,24
11/04/2020,Mozambique,0,0,0
11/04/2020,Namibia,0,0,0
11/04/2020,Nepal,0,0,0
11/04/2020,Netherlands,1322,133,4
11/04/2020,New Zealand,29,2,49
11/04/2020,Nicaragua,1,0,0
11/04/2020,Niger,53,0,0
11/04/2020,Nigeria,13,3,12
11/04/2020,North Macedonia,49,2,0
11/04/2020,Norway,95,6,0
11/04/2020,Oman,62,0,0
11/04/2020,Pakistan,219,5,266
11/04/2020,Panama,222,8,1
11/04/2020,Papua New Guinea,0,0,0
11/04/2020,Paraguay,4,0,0
11/04/2020,Peru,951,12,170
11/04/2020,Philippines,233,26,17
11/04/2020,Poland,401,27,57
11/04/2020,Portugal,515,35,33
11/04/2020,Qatar,216,0,20
11/04/2020,Romania,523,21,29
11/04/2020,Russia,1667,12,250
11/04/2020,Rwanda,2,0,11
11/04/2020,Saint Kitts and Nevis,0,0,0
11/04/2020,Saint Lucia,0,0,0
11/04/2020,Saint Vincent and the Grenadines,0,0,0
11/04/2020,San Marino,12,1,3
11/04/2020,Sao Tome and Principe,0,0,0
11/04/2020,Saudi Arabia,382,5,35
11/04/2020,Senegal,13,0,15
11/04/2020,Serbia,275,3,0
11/04/2020,Seychelles,0,0,0
11/04/2020,Sierra Leone,0,0,0
11/04/2020,Singapore,191,1,36
11/04/2020,Slovakia,13,0,0
11/04/2020,Slovenia,28,5,11
11/04/2020,Somalia,0,0,0
11/04/2020,South Africa,25,1,0
11/04/2020,South Korea,30,3,126
11/04/2020,South Sudan,0,0,0
11/04/2020,Spain,4754,525,3441
11/04/2020,Sri Lanka,8,0,0
11/04/2020,Sudan,2,0,0
11/04/2020,Suriname,0,0,0
11/04/2020,Sweden,466,17,0
11/04/2020,Switzerland,556,34,1000
11/04/2020,Syria,6,0,0
11/04/2020,Taiwan*,3,0,8
11/04/2020,Tajikistan,0,0,0
11/04/2020,Tanzania,0,0,0
11/04/2020,Thailand,45,2,122
11/04/2020,Timor-Leste,0,0,0
11/04/2020,Togo,0,0,0
11/04/2020,Trinidad and Tobago,3,0,11
11/04/2020,Tunisia,14,3,18
11/04/2020,Turkey,5138,95,542
11/04/2020,US,30026,2046,2480
11/04/2020,Uganda,0,0,4
11/04/2020,Ukraine,308,4,18
11/04/2020,United Arab Emirates,376,4,170
11/04/2020,United Kingdom,3613,841,34
11/04/2020,Uruguay,7,0,10
11/04/2020,Uzbekistan,143,1,0
11/04/2020,Venezuela,4,0,9
11/04/2020,Vietnam,1,0,0
11/04/2020,West Bank and Gaza,1,0,12
11/04/2020,Western Sahara,0,0,0
11/04/2020,Yemen,0,0,0
11/04/2020,Zambia,0,0,3
11/04/2020,Zimbabwe,1,0,0
12/04/2020,Afghanistan,52,0,0
12/04/2020,Albania,13,0,20
12/04/2020,Algeria,89,18,131
12/04/2020,Andorra,37,3,57
12/04/2020,Angola,0,0,0
12/04/2020,Antigua and Barbuda,0,0,0
12/04/2020,Argentina,167,7,28
12/04/2020,Armenia,46,0,24
12/04/2020,Australia,12,3,0
12/04/2020,Austria,139,13,383
12/04/2020,Azerbaijan,40,0,50
12/04/2020,Bahamas,0,0,0
12/04/2020,Bahrain,96,0,3
12/04/2020,Bangladesh,139,4,3
12/04/2020,Barbados,3,0,0
12/04/2020,Belarus,352,3,31
12/04/2020,Belgium,1629,254,477
12/04/2020,Belize,1,0,0
12/04/2020,Benin,0,0,0
12/04/2020,Bhutan,0,0,0
12/04/2020,Bolivia,25,4,0
12/04/2020,Bosnia and Herzegovina,63,2,54
12/04/2020,Botswana,0,0,0
12/04/2020,Brazil,1465,99,0
12/04/2020,Brunei,0,0,2
12/04/2020,Bulgaria,14,1,6
12/04/2020,Burkina Faso,13,0,6
12/04/2020,Burma,3,1,0
12/04/2020,Burundi,0,0,0
12/04/2020,Cabo Verde,0,0,0
12/04/2020,Cambodia,2,0,2
12/04/2020,Cameroon,0,0,0
12/04/2020,Canada,983,60,0
12/04/2020,Central African Republic,0,0,0
12/04/2020,Chad,7,0,0
12/04/2020,Chile,286,7,195
12/04/2020,China,120,0,78
12/04/2020,Colombia,67,9,56
12/04/2020,Comoros,0,0,0
12/04/2020,Congo (Brazzaville),0,0,0
12/04/2020,Congo (Kinshasa),11,0,0
12/04/2020,Costa Rica,18,0,7
12/04/2020,Cote d'Ivoire,41,1,27
12/04/2020,Croatia,66,2,50
12/04/2020,Cuba,49,2,15
12/04/2020,Cyprus,17,1,4
12/04/2020,Czechia,160,9,53
12/04/2020,Denmark,178,13,180
12/04/2020,Djibouti,27,0,0
12/04/2020,Dominica,0,0,3
12/04/2020,Dominican Republic,208,38,23
12/04/2020,Ecuador,209,18,90
12/04/2020,Egypt,126,13,163
12/04/2020,El Salvador,7,0,2
12/04/2020,Equatorial Guinea,3,0,0
12/04/2020,Eritrea,0,0,0
12/04/2020,Estonia,5,1,5
12/04/2020,Eswatini,2,0,0
12/04/2020,Ethiopia,2,0,0
12/04/2020,Fiji,0,0,0
12/04/2020,Finland,69,7,0
12/04/2020,France,26849,561,806
12/04/2020,Gabon,3,0,0
12/04/2020,Gambia,0,0,0
12/04/2020,Georgia,15,0,7
12/04/2020,Germany,2946,286,2900
12/04/2020,Ghana,158,0,0
12/04/2020,Greece,33,5,0
12/04/2020,Greenland,0,0,0
12/04/2020,Grenada,0,0,0
12/04/2020,Guatemala,18,2,0
12/04/2020,Guinea,0,0,0
12/04/2020,Guinea-Bissau,0,0,0
12/04/2020,Guyana,0,0,0
12/04/2020,Haiti,0,1,0
12/04/2020,Holy See,0,0,0
12/04/2020,Honduras,1,1,0
12/04/2020,Hungary,100,14,3
12/04/2020,Iceland,12,0,48
12/04/2020,India,759,43,111
12/04/2020,Indonesia,399,46,73
12/04/2020,Iran,1657,117,1947
12/04/2020,Iraq,34,4,39
12/04/2020,Ireland,727,14,0
12/04/2020,Israel,402,2,286
12/04/2020,Italy,4092,431,1677
12/04/2020,Jamaica,4,0,0
12/04/2020,Japan,522,9,0
12/04/2020,Jordan,8,0,24
12/04/2020,Kazakhstan,86,0,18
12/04/2020,Kenya,6,1,1
12/04/2020,Kosovo,0,0,0
12/04/2020,Kuwait,80,0,9
12/04/2020,Kyrgyzstan,38,0,10
12/04/2020,Laos,1,0,0
12/04/2020,Latvia,21,2,0
12/04/2020,Lebanon,11,0,3
12/04/2020,Lesotho,0,0,0
12/04/2020,Liberia,2,0,0
12/04/2020,Libya,1,0,1
12/04/2020,Liechtenstein,0,0,5
12/04/2020,Lithuania,27,0,43
12/04/2020,Luxembourg,11,4,0
12/04/2020,Madagascar,4,0,9
12/04/2020,Malawi,1,0,0
12/04/2020,Malaysia,153,3,113
12/04/2020,Maldives,1,0,1
12/04/2020,Mali,18,2,0
12/04/2020,Malta,8,0,28
12/04/2020,Mauritania,0,0,0
12/04/2020,Mauritius,5,0,14
12/04/2020,Mexico,442,23,1139
12/04/2020,Moldova,102,1,19
12/04/2020,Monaco,1,0,1
12/04/2020,Mongolia,0,0,0
12/04/2020,Montenegro,9,1,0
12/04/2020,Morocco,116,7,31
12/04/2020,Mozambique,1,0,0
12/04/2020,Namibia,0,0,0
12/04/2020,Nepal,3,0,0
12/04/2020,Netherlands,1174,94,4
12/04/2020,New Zealand,18,0,49
12/04/2020,Nicaragua,1,0,4
12/04/2020,Niger,38,1,34
12/04/2020,Nigeria,5,0,15
12/04/2020,North Macedonia,68,0,0
12/04/2020,Norway,116,9,0
12/04/2020,Oman,53,1,0
12/04/2020,Pakistan,266,2,67
12/04/2020,Panama,260,5,6
12/04/2020,Papua New Guinea,0,0,0
12/04/2020,Paraguay,1,0,4
12/04/2020,Peru,671,12,59
12/04/2020,Philippines,220,50,40
12/04/2020,Poland,318,24,64
12/04/2020,Portugal,598,34,11
12/04/2020,Qatar,251,1,28
12/04/2020,Romania,310,25,94
12/04/2020,Russia,2186,24,246
12/04/2020,Rwanda,6,0,7
12/04/2020,Saint Kitts and Nevis,0,0,0
12/04/2020,Saint Lucia,0,0,3
12/04/2020,Saint Vincent and the Grenadines,0,0,0
12/04/2020,San Marino,0,0,0
12/04/2020,Sao Tome and Principe,0,0,0
12/04/2020,Saudi Arabia,429,7,41
12/04/2020,Senegal,2,0,19
12/04/2020,Serbia,250,6,0
12/04/2020,Seychelles,0,0,0
12/04/2020,Sierra Leone,2,0,0
12/04/2020,Singapore,233,0,32
12/04/2020,Slovakia,14,0,0
12/04/2020,Slovenia,17,3,2
12/04/2020,Somalia,4,0,1
12/04/2020,South Africa,145,0,0
12/04/2020,South Korea,32,3,125
12/04/2020,South Sudan,0,0,0
12/04/2020,Spain,3804,603,3282
12/04/2020,Sri Lanka,12,0,2
12/04/2020,Sudan,0,0,0
12/04/2020,Suriname,0,0,0
12/04/2020,Sweden,332,12,0
12/04/2020,Switzerland,308,70,600
12/04/2020,Syria,0,0,0
12/04/2020,Taiwan*,3,0,10
12/04/2020,Tajikistan,0,0,0
12/04/2020,Tanzania,0,0,0
12/04/2020,Thailand,33,3,83
12/04/2020,Timor-Leste,0,0,0
12/04/2020,Togo,0,0,4
12/04/2020,Trinidad and Tobago,1,0,4
12/04/2020,Tunisia,22,3,0
12/04/2020,Turkey,4789,97,481
12/04/2020,US,28553,1771,1718
12/04/2020,Uganda,1,0,0
12/04/2020,Ukraine,266,10,10
12/04/2020,United Arab Emirates,387,2,92
12/04/2020,United Kingdom,3539,686,4
12/04/2020,Uruguay,0,0,7
12/04/2020,Uzbekistan,98,0,24
12/04/2020,Venezuela,6,0,0
12/04/2020,Vietnam,4,0,0
12/04/2020,West Bank and Gaza,3,0,1
12/04/2020,Western Sahara,2,0,0
12/04/2020,Yemen,0,0,0
12/04/2020,Zambia,3,0,2
12/04/2020,Zimbabwe,0,0,0
13/04/2020,Afghanistan,58,3,0
13/04/2020,Albania,21,0,15
13/04/2020,Algeria,69,20,10
13/04/2020,Andorra,8,0,0
13/04/2020,Angola,0,0,0
13/04/2020,Antigua and Barbuda,2,0,0
13/04/2020,Argentina,66,7,47
13/04/2020,Armenia,26,1,14
13/04/2020,Australia,36,1,0
13/04/2020,Austria,96,18,356
13/04/2020,Azerbaijan,50,1,39
13/04/2020,Bahamas,1,0,1
13/04/2020,Bahrain,225,0,33
13/04/2020,Bangladesh,182,5,3
13/04/2020,Barbados,1,0,2
13/04/2020,Belarus,341,3,0
13/04/2020,Belgium,942,303,244
13/04/2020,Belize,4,0,0
13/04/2020,Benin,0,0,0
13/04/2020,Bhutan,0,0,0
13/04/2020,Bolivia,30,3,0
13/04/2020,Bosnia and Herzegovina,28,0,13
13/04/2020,Botswana,0,0,0
13/04/2020,Brazil,1238,105,0
13/04/2020,Brunei,0,0,1
13/04/2020,Bulgaria,10,3,3
13/04/2020,Burkina Faso,0,0,0
13/04/2020,Burma,21,0,0
13/04/2020,Burundi,0,1,0
13/04/2020,Cabo Verde,2,0,0
13/04/2020,Cambodia,0,0,0
13/04/2020,Cameroon,0,0,0
13/04/2020,Canada,1381,67,0
13/04/2020,Central African Republic,3,0,3
13/04/2020,Chad,5,0,0
13/04/2020,Chile,312,2,308
13/04/2020,China,79,2,83
13/04/2020,Colombia,76,3,49
13/04/2020,Comoros,0,0,0
13/04/2020,Congo (Brazzaville),0,0,0
13/04/2020,Congo (Kinshasa),1,0,1
13/04/2020,Costa Rica,17,0,6
13/04/2020,Cote d'Ivoire,52,1,4
13/04/2020,Croatia,50,2,27
13/04/2020,Cuba,57,3,29
13/04/2020,Cyprus,29,1,0
13/04/2020,Czechia,68,5,55
13/04/2020,Denmark,144,12,112
13/04/2020,Djibouti,84,0,5
13/04/2020,Dominica,0,0,0
13/04/2020,Dominican Republic,200,4,21
13/04/2020,Ecuador,63,22,96
13/04/2020,Egypt,125,5,0
13/04/2020,El Salvador,12,0,1
13/04/2020,Equatorial Guinea,0,0,1
13/04/2020,Eritrea,0,0,0
13/04/2020,Estonia,23,3,4
13/04/2020,Eswatini,1,0,0
13/04/2020,Ethiopia,3,0,4
13/04/2020,Fiji,0,0,0
13/04/2020,Finland,90,3,0
13/04/2020,France,3682,574,532
13/04/2020,Gabon,8,0,0
13/04/2020,Gambia,0,0,0
13/04/2020,Georgia,15,0,1
13/04/2020,Germany,2218,172,4000
13/04/2020,Ghana,0,0,0
13/04/2020,Greece,31,1,0
13/04/2020,Greenland,0,0,0
13/04/2020,Grenada,0,0,0
13/04/2020,Guatemala,1,0,0
13/04/2020,Guinea,69,0,0
13/04/2020,Guinea-Bissau,0,0,0
13/04/2020,Guyana,0,0,0
13/04/2020,Haiti,7,0,0
13/04/2020,Holy See,0,0,0
13/04/2020,Honduras,4,0,0
13/04/2020,Hungary,48,10,2
13/04/2020,Iceland,10,0,44
13/04/2020,India,1248,27,101
13/04/2020,Indonesia,316,26,21
13/04/2020,Iran,1617,111,2089
13/04/2020,Iraq,26,2,77
13/04/2020,Ireland,992,31,0
13/04/2020,Israel,441,13,228
13/04/2020,Italy,3153,566,1224
13/04/2020,Jamaica,4,0,6
13/04/2020,Japan,300,9,22
13/04/2020,Jordan,2,0,14
13/04/2020,Kazakhstan,140,2,39
13/04/2020,Kenya,11,1,15
13/04/2020,Kosovo,0,0,0
13/04/2020,Kuwait,66,1,8
13/04/2020,Kyrgyzstan,42,0,13
13/04/2020,Laos,0,0,0
13/04/2020,Latvia,4,0,0
13/04/2020,Lebanon,2,0,0
13/04/2020,Lesotho,0,0,0
13/04/2020,Liberia,9,1,1
13/04/2020,Libya,1,0,0
13/04/2020,Liechtenstein,0,0,0
13/04/2020,Lithuania,9,1,4
13/04/2020,Luxembourg,11,3,0
13/04/2020,Madagascar,0,0,1
13/04/2020,Malawi,3,0,0
13/04/2020,Malaysia,134,1,168
13/04/2020,Maldives,0,0,0
13/04/2020,Mali,18,1,4
13/04/2020,Malta,6,0,0
13/04/2020,Mauritania,0,0,0
13/04/2020,Mauritius,0,0,0
13/04/2020,Mexico,353,36,71
13/04/2020,Moldova,50,4,13
13/04/2020,Monaco,0,0,0
13/04/2020,Mongolia,1,0,0
13/04/2020,Montenegro,2,0,0
13/04/2020,Morocco,102,8,26
13/04/2020,Mozambique,0,0,0
13/04/2020,Namibia,0,0,0
13/04/2020,Nepal,2,0,0
13/04/2020,Netherlands,964,86,0
13/04/2020,New Zealand,19,1,75
13/04/2020,Nicaragua,0,0,0
13/04/2020,Niger,0,0,0
13/04/2020,Nigeria,20,0,6
13/04/2020,North Macedonia,26,4,3
13/04/2020,Norway,78,6,0
13/04/2020,Oman,128,0,15
13/04/2020,Pakistan,341,3,283
13/04/2020,Panama,166,8,6
13/04/2020,Papua New Guinea,0,0,0
13/04/2020,Paraguay,13,0,0
13/04/2020,Peru,2265,23,844
13/04/2020,Philippines,284,18,45
13/04/2020,Poland,260,13,48
13/04/2020,Portugal,349,31,0
13/04/2020,Qatar,252,0,59
13/04/2020,Romania,333,15,62
13/04/2020,Russia,2558,18,179
13/04/2020,Rwanda,1,0,17
13/04/2020,Saint Kitts and Nevis,0,0,0
13/04/2020,Saint Lucia,0,0,0
13/04/2020,Saint Vincent and the Grenadines,0,0,0
13/04/2020,San Marino,0,0,0
13/04/2020,Sao Tome and Principe,0,0,0
13/04/2020,Saudi Arabia,472,6,44
13/04/2020,Senegal,11,0,7
13/04/2020,Serbia,424,5,0
13/04/2020,Seychelles,0,0,0
13/04/2020,Sierra Leone,0,0,0
13/04/2020,Singapore,386,1,26
13/04/2020,Slovakia,27,0,84
13/04/2020,Slovenia,7,2,2
13/04/2020,Somalia,35,1,0
13/04/2020,South Africa,99,2,0
13/04/2020,South Korea,25,3,79
13/04/2020,South Sudan,0,0,0
13/04/2020,Spain,3268,547,2336
13/04/2020,Sri Lanka,7,0,0
13/04/2020,Sudan,10,2,2
13/04/2020,Suriname,0,0,2
13/04/2020,Sweden,465,20,0
13/04/2020,Switzerland,273,32,1000
13/04/2020,Syria,0,0,0
13/04/2020,Taiwan*,5,0,0
13/04/2020,Tajikistan,0,0,0
13/04/2020,Tanzania,17,0,2
13/04/2020,Thailand,28,2,70
13/04/2020,Timor-Leste,2,0,0
13/04/2020,Togo,1,0,0
13/04/2020,Trinidad and Tobago,0,0,0
13/04/2020,Tunisia,19,3,0
13/04/2020,Turkey,4093,98,511
13/04/2020,US,25291,1828,10494
13/04/2020,Uganda,0,0,3
13/04/2020,Ukraine,325,10,8
13/04/2020,United Arab Emirates,398,3,172
13/04/2020,United Kingdom,4205,745,-322
13/04/2020,Uruguay,3,1,17
13/04/2020,Uzbekistan,133,0,19
13/04/2020,Venezuela,8,0,17
13/04/2020,Vietnam,3,0,2
13/04/2020,West Bank and Gaza,2,0,0
13/04/2020,Western Sahara,0,0,0
13/04/2020,Yemen,0,0,0
13/04/2020,Zambia,2,0,0
13/04/2020,Zimbabwe,3,0,0
14/04/2020,Afghanistan,49,2,8
14/04/2020,Albania,8,1,16
14/04/2020,Algeria,87,13,90
14/04/2020,Andorra,13,2,0
14/04/2020,Angola,0,0,1
14/04/2020,Antigua and Barbuda,0,0,3
14/04/2020,Argentina,69,5,44
14/04/2020,Armenia,28,2,54
14/04/2020,Australia,64,1,380
14/04/2020,Austria,185,16,290
14/04/2020,Azerbaijan,49,1,62
14/04/2020,Bahamas,2,0,0
14/04/2020,Bahrain,167,1,54
14/04/2020,Bangladesh,209,7,0
14/04/2020,Barbados,0,0,0
14/04/2020,Belarus,362,4,0
14/04/2020,Belgium,530,254,161
14/04/2020,Belize,0,0,0
14/04/2020,Benin,0,0,13
14/04/2020,Bhutan,0,0,0
14/04/2020,Bolivia,24,1,4
14/04/2020,Bosnia and Herzegovina,46,1,30
14/04/2020,Botswana,0,0,0
14/04/2020,Brazil,1832,204,2873
14/04/2020,Brunei,0,0,0
14/04/2020,Bulgaria,28,3,10
14/04/2020,Burkina Faso,31,3,16
14/04/2020,Burma,1,0,0
14/04/2020,Burundi,0,0,0
14/04/2020,Cabo Verde,1,0,0
14/04/2020,Cambodia,0,0,14
14/04/2020,Cameroon,28,2,32
14/04/2020,Canada,1355,120,0
14/04/2020,Central African Republic,0,0,1
14/04/2020,Chad,0,0,0
14/04/2020,Chile,392,10,279
14/04/2020,China,93,0,159
14/04/2020,Colombia,127,15,35
14/04/2020,Comoros,0,0,0
14/04/2020,Congo (Brazzaville),0,0,0
14/04/2020,Congo (Kinshasa),6,0,3
14/04/2020,Costa Rica,6,0,4
14/04/2020,Cote d'Ivoire,12,0,25
14/04/2020,Croatia,54,6,15
14/04/2020,Cuba,40,0,11
14/04/2020,Cyprus,33,0,0
14/04/2020,Czechia,52,18,123
14/04/2020,Denmark,193,14,286
14/04/2020,Djibouti,65,0,12
14/04/2020,Dominica,0,0,0
14/04/2020,Dominican Republic,119,6,10
14/04/2020,Ecuador,74,14,99
14/04/2020,Egypt,160,14,0
14/04/2020,El Salvador,12,0,3
14/04/2020,Equatorial Guinea,20,0,0
14/04/2020,Eritrea,0,0,0
14/04/2020,Estonia,41,3,13
14/04/2020,Eswatini,0,0,1
14/04/2020,Ethiopia,8,0,0
14/04/2020,Fiji,0,0,0
14/04/2020,Finland,97,5,0
14/04/2020,France,4971,745,804
14/04/2020,Gabon,0,0,0
14/04/2020,Gambia,0,0,0
14/04/2020,Georgia,28,0,1
14/04/2020,Germany,1287,100,3900
14/04/2020,Ghana,70,0,13
14/04/2020,Greece,25,2,0
14/04/2020,Greenland,0,0,0
14/04/2020,Grenada,0,0,0
14/04/2020,Guatemala,11,0,0
14/04/2020,Guinea,44,0,14
14/04/2020,Guinea-Bissau,0,0,0
14/04/2020,Guyana,2,0,0
14/04/2020,Haiti,0,0,0
14/04/2020,Holy See,0,0,0
14/04/2020,Honduras,10,1,0
14/04/2020,Hungary,54,13,2
14/04/2020,Iceland,9,0,56
14/04/2020,India,1034,35,178
14/04/2020,Indonesia,282,60,46
14/04/2020,Iran,1574,98,2146
14/04/2020,Iraq,22,0,49
14/04/2020,Ireland,832,41,0
14/04/2020,Israel,460,7,340
14/04/2020,Italy,2972,602,1695
14/04/2020,Jamaica,0,0,0
14/04/2020,Japan,504,14,15
14/04/2020,Jordan,6,0,20
14/04/2020,Kazakhstan,141,2,65
14/04/2020,Kenya,8,0,1
14/04/2020,Kosovo,104,1,8
14/04/2020,Kuwait,55,1,26
14/04/2020,Kyrgyzstan,11,0,4
14/04/2020,Laos,0,0,1
14/04/2020,Latvia,2,0,0
14/04/2020,Lebanon,9,1,0
14/04/2020,Lesotho,0,0,0
14/04/2020,Liberia,0,0,0
14/04/2020,Libya,9,0,0
14/04/2020,Liechtenstein,0,0,0
14/04/2020,Lithuania,8,5,0
14/04/2020,Luxembourg,15,-2,0
14/04/2020,Madagascar,2,0,2
14/04/2020,Malawi,0,0,0
14/04/2020,Malaysia,170,5,202
14/04/2020,Maldives,0,0,2
14/04/2020,Mali,21,3,8
14/04/2020,Malta,9,0,0
14/04/2020,Mauritania,0,0,0
14/04/2020,Mauritius,0,0,9
14/04/2020,Mexico,385,74,121
14/04/2020,Moldova,222,5,27
14/04/2020,Monaco,0,0,0
14/04/2020,Mongolia,13,0,1
14/04/2020,Montenegro,9,1,41
14/04/2020,Morocco,125,0,14
14/04/2020,Mozambique,7,0,0
14/04/2020,Namibia,0,0,0
14/04/2020,Nepal,2,0,0
14/04/2020,Netherlands,870,122,2
14/04/2020,New Zealand,17,4,82
14/04/2020,Nicaragua,0,0,0
14/04/2020,Niger,41,2,15
14/04/2020,Nigeria,30,1,8
14/04/2020,North Macedonia,54,6,42
14/04/2020,Norway,20,5,0
14/04/2020,Oman,86,0,6
14/04/2020,Pakistan,546,15,68
14/04/2020,Panama,72,7,32
14/04/2020,Papua New Guinea,0,0,0
14/04/2020,Paraguay,12,1,0
14/04/2020,Peru,519,14,227
14/04/2020,Philippines,291,20,53
14/04/2020,Poland,268,18,131
14/04/2020,Portugal,514,32,70
14/04/2020,Qatar,197,0,39
14/04/2020,Romania,246,20,137
14/04/2020,Russia,2774,22,224
14/04/2020,Rwanda,7,0,7
14/04/2020,Saint Kitts and Nevis,2,0,0
14/04/2020,Saint Lucia,0,0,7
14/04/2020,Saint Vincent and the Grenadines,0,0,0
14/04/2020,San Marino,15,1,0
14/04/2020,Sao Tome and Principe,0,0,0
14/04/2020,Saudi Arabia,435,8,84
14/04/2020,Senegal,8,0,5
14/04/2020,Serbia,411,9,0
14/04/2020,Seychelles,0,0,0
14/04/2020,Sierra Leone,1,0,0
14/04/2020,Singapore,334,1,25
14/04/2020,Slovakia,66,0,6
14/04/2020,Slovenia,8,1,0
14/04/2020,Somalia,0,0,0
14/04/2020,South Africa,143,0,0
14/04/2020,South Korea,27,5,87
14/04/2020,South Sudan,0,0,0
14/04/2020,Spain,2442,300,2777
14/04/2020,Sri Lanka,16,0,5
14/04/2020,Sudan,3,1,0
14/04/2020,Suriname,0,0,0
14/04/2020,Sweden,497,114,0
14/04/2020,Switzerland,248,36,0
14/04/2020,Syria,4,0,0
14/04/2020,Taiwan*,0,0,15
14/04/2020,Tajikistan,0,0,0
14/04/2020,Tanzania,4,0,0
14/04/2020,Thailand,34,1,117
14/04/2020,Timor-Leste,2,0,0
14/04/2020,Togo,0,0,3
14/04/2020,Trinidad and Tobago,0,0,1
14/04/2020,Tunisia,21,0,0
14/04/2020,Turkey,4062,107,842
14/04/2020,US,27065,2404,4281
14/04/2020,Uganda,1,0,1
